candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_type,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,human_humor_presence,human_humor_type,human_confidence,human_notes,reviewer_id,review_status
C01066,humor_presence_uncertain,36,Goldman Sachs Group,@GoldmanSachs,1795893016328094055,https://x.com/GoldmanSachs/status/1795893016328094055,Wed May 29 19:00:35 +0000 2024,Are corporate bond investors getting too complacent? Gurpreet Garewal of Goldman Sachs Asset Management separates the signal from the noise. https://t.co/AWuZAFO1EA,76,0,non_humorous,non_humor,not_applicable,0,1,1,,,,pending
C01067,wendys_transfer_aggressive,35,AT&T,@ATT,2026416849575899415,https://x.com/ATT/status/2026416849575899415,Tue Feb 24 22:00:00 +0000 2026,"Before 1969, long distance meant geographic limits. 

Then satellite networks carried a live voice 238,900 miles during the Apollo 11 Moon Landing. 

Breakthroughs aren’t just moments. They’re systems built to make them possible. 

Follow for more stories behind how the world got connected as we celebrate 150 years since the first phone call.",92,1,aggressive,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01068,classifier_disagreement,39,Morgan Stanley,@morganstanley,1681270608707846144,https://x.com/morganstanley/status/1681270608707846144,Tue Jul 18 11:52:04 +0000 2023,"$MS 2Q 2023 earnings: Wealth Management delivered strong net new client assets of $90 billion and record net revenues of $6.7 billion, which reflect higher net interest income and the positive impact of DCP https://t.co/GCDE19KmsN",23,1,affiliative,non_humor,not_applicable,1,0,,,,,pending
C01069,classifier_disagreement,45,Johnson & Johnson,@JNJNews,1328744715244634112,https://x.com/JNJNews/status/1328744715244634112,Tue Nov 17 17:00:01 +0000 2020,"With the holidays coming soon, the U.S. is seeing its highest number of novel coronavirus cases to date. Dr. Alison Schwartz and Johnson &amp; Johnson’s Dr. Paul Stoffels share tips on staying protected and quarantining effectively. https://t.co/VnyKhFPqqP",20,0,non_humorous,humor,affiliative,1,0,,,,,pending
C01070,high_engagement_posts,44,Walt Disney,@Disney,2048779200887459842,https://x.com/Disney/status/2048779200887459842,Mon Apr 27 15:00:00 +0000 2026,"Dedicated to the Make-A-Wish kids who inspire us all. 💙#DisneyWeekOfWishes

In “Drawn to You,” a new Make-A-Wish x Disney brand spot, one child’s everyday drawings reveal her most heartfelt wish. https://t.co/kTQRaEjGyV",1696,1,affiliative,ambiguous,ambiguous_or_review,0,1,3,,,,pending
C01071,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1680200234239164416,https://x.com/EProd_Careers/status/1680200234239164416,Sat Jul 15 12:58:47 +0000 2023,"If you’re ready to start a new career in Houma, LA, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/PLf4jmMzY9 #Tankerman",0,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01072,type_uncertain,83,Cisco Systems,@Cisco,1972738755946524849,https://x.com/Cisco/status/1972738755946524849,Mon Sep 29 19:02:25 +0000 2025,"Stay tuned for more from Global Citizen, Climate Week, and more here: https://t.co/3bZMTQ24vt",3,1,affiliative,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01073,humor_presence_uncertain,1,Amazon,@amazon,1743271153412497629,https://x.com/amazon/status/1743271153412497629,Fri Jan 05 14:00:06 +0000 2024,"✨ Elevate your New Year glow up with Amazon! 🌟 From organization essentials to mindset must-haves, find everything you need to conquer your goals. 💪 https://t.co/x9nypDfRrq https://t.co/9mP7Ioc2Tf",257,0,non_humorous,ambiguous,ambiguous_or_review,0,1,2,,,,pending
C01074,random_fortune_sample,36,Goldman Sachs Group,@GoldmanSachs,1793455267100631243,https://x.com/GoldmanSachs/status/1793455267100631243,Thu May 23 01:33:51 +0000 2024,How can investors take a play on the artificial intelligence boom? Head of US Software Research Kash Rangan breaks down the AI ecosystem on CNBC on Day 2 of our TechNet Conference in Hong Kong.,44,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01075,high_engagement_posts,43,Tesla,@tesla,2039051532973289601,https://x.com/tesla/status/2039051532973289601,Tue Mar 31 18:45:43 +0000 2026,Happy 10 year Anniversary Model 3!,9434,0,non_humorous,non_humor,not_applicable,0,1,2,,,,pending
C01076,type_uncertain,5,Alphabet,@google,2047774596712075456,https://x.com/google/status/2047774596712075456,Fri Apr 24 20:28:04 +0000 2026,"Once a hacker gets into a system, it takes just 22 seconds to hand over control.

At #GoogleCloudNext, Francis deSouza's team put his security knowledge to a related test.

Can Francis answer rapid-fire questions about today’s threat landscape in just 22 seconds? https://t.co/KUhcj27YTB",265,1,aggressive,non_humor,not_applicable,1,1,1,,,,pending
C01077,random_fortune_sample,31,StoneX Group,@StoneX_Official,1991446563613274513,https://x.com/StoneX_Official/status/1991446563613274513,Thu Nov 20 10:00:34 +0000 2025,"What is volatility?

Volatility measures how quickly an asset’s price can change, so high volatility is like a tense rugby match with lots of surprises. The @Saracens team shared their take.

Follow us for more. Learn more about the partnership: https://t.co/0ht0bsK9AB

#YourSaracens #Finance #Volatility",0,0,non_humorous,non_humor,not_applicable,0,1,2,,,,pending
C01078,random_fortune_sample,5,Alphabet,@google,2059393463670436350,https://x.com/google/status/2059393463670436350,Tue May 26 21:57:18 +0000 2026,"Neural Expressive is a new design language for @GeminiApp, with fluid animations, vibrant colors, haptic feedback and more improved experiences across the app. See it in action with @JoshWoodward at #GoogleIO ⬇️ https://t.co/oZ5xvS6A2z",638,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01079,humor_presence_uncertain,1,Amazon,@amazon,2029587747980103838,https://x.com/amazon/status/2029587747980103838,Thu Mar 05 16:00:01 +0000 2026,The Yankees are back on Prime starting April 8 ⚾️ https://t.co/XJXohhrBra,1974,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01080,classifier_disagreement,66,IBM,@ibm,1950896730863505607,https://x.com/ibm/status/1950896730863505607,Thu Jul 31 12:30:01 +0000 2025,"Happy National Intern Day! 🎉

All summer long, our interns have shown up with creativity, curiosity, and serious main character energy. ✨

Thanks for helping us raise the bar this summer! 👏 https://t.co/HTzfAUkrFE",254,0,non_humorous,humor,self_enhancing,1,1,2,,,,pending
C01081,classifier_disagreement,37,Comcast,@comcast,2014363218387325059,https://x.com/comcast/status/2014363218387325059,Thu Jan 22 15:43:10 +0000 2026,"A whole new way to watch sports is coming to @Peacock. 📱🏒🏀

From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto",14,0,non_humorous,humor,affiliative,1,1,2,,,,pending
C01082,random_fortune_sample,2,Walmart,@walmart,1845888712619561273,https://x.com/walmart/status/1845888712619561273,Mon Oct 14 18:05:38 +0000 2024,Cake Mix: https://t.co/4z0ldMZIkX,27,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01083,humor_presence_uncertain,75,ConocoPhillips,@conocophillips,1694348600699162951,https://x.com/conocophillips/status/1694348600699162951,Wed Aug 23 13:59:20 +0000 2023,"Six months ago, the 36th Annual Rodeo Run helped raise money for 800+ scholarships awarded to Texas students. Our thanks to the 11,000+ participants and to @RODEOHOUSTON, one of the largest scholarship providers in the U.S. https://t.co/Ev0eGax6xC https://t.co/Qo7VYClVRI",9,0,non_humorous,humor,self_enhancing,1,0,,,,,pending
C01084,high_engagement_posts,87,Tyson Foods,@tysonfoods,1509533785544613890,https://x.com/tysonfoods/status/1509533785544613890,Thu Mar 31 14:11:14 +0000 2022,Excited to see what’s ahead for these @McDonalds All-Americans and next year’s @RazorbackMBB team! #WPS,1507,0,non_humorous,non_humor,not_applicable,0,1,2,,,,pending
C01085,classifier_disagreement,68,Merck,@merck,1536832152675004418,https://x.com/merck/status/1536832152675004418,Tue Jun 14 22:05:12 +0000 2022,“Complex Innovative Design - What’s in a Name? A Global Perspective on the Changing Design Landscape for Clinical Trials and What That Means for Developers” at #BIO2022 moderated by our own Alexis Miller. https://t.co/ujLkcNzidz,6,1,affiliative,non_humor,not_applicable,1,2,,,,,pending
C01086,type_uncertain,78,Prudential Financial,@Prudential,1265981550732214273,https://x.com/Prudential/status/1265981550732214273,Thu May 28 12:21:37 +0000 2020,"Can cities rebuild to be more equitable, agile &amp; innovative post-#COVID19? #Newark‘s rise offers a blueprint with ideas for all cities and citizens from actor/entrepreneur @MichaelB4Jordan, @CityofNewarkNJ Mayor @RasJBaraka, &amp; @Prudential’s @LataReddy",29,1,affiliative,humor,affiliative,0,0,,,,,pending
C01087,random_fortune_sample,50,FedEx,@fedex,1640337885999116289,https://x.com/fedex/status/1640337885999116289,Mon Mar 27 13:00:02 +0000 2023,"During a severe storm, a children’s hospital sent a bone marrow biopsy crucial for the treatment of a customer’s son. The customer contacted Arianne Cento. She rushed the request, and found the right team member for a successful delivery. Thank you, Arianne! #WomensHistoryMonth https://t.co/F3ycjkZiPJ",58,0,non_humorous,humor,affiliative,1,1,2,,,,pending
C01088,full_chain_aggressive,34,Humana,@humana,1605971429685706752,https://x.com/humana/status/1605971429685706752,Thu Dec 22 17:00:01 +0000 2022,"Colorful and super easy—try an Italian roasted vegetable medley with peppers, eggplant, asparagus or squash. “There’s no rule about which vegetables you can use,” says Chef Nino. “The healthiest vegetable is going to be the vegetable you will eat.” 💚",2,1,affiliative,humor,aggressive,0,1,3,,,,pending
C01089,random_fortune_sample,1,Amazon,@amazon,1841704735725773225,https://x.com/amazon/status/1841704735725773225,Thu Oct 03 05:00:00 +0000 2024,"Don’t miss out on millions of early holiday deals and exclusive savings for Prime Members during Prime Big Deal Days, starting October 8. ⬇️ https://t.co/5phQ9sNOMx",255,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01090,classifier_disagreement,11,Microsoft,@microsoft,1858951533507059934,https://x.com/microsoft/status/1858951533507059934,Tue Nov 19 19:12:37 +0000 2024,"Need a quick way to stay on top of tasks, compile reports, or catch up after vacation? Simplify everyday tasks with Copilot Actions. #MSIgnite https://t.co/6da2Sgxv16 https://t.co/8A8Oq1kvlN",201,1,aggressive,non_humor,not_applicable,1,1,3,,,,pending
C01091,classifier_disagreement,58,Archer Daniels Midland,@ADMupdates,1563268567881359361,https://x.com/ADMupdates/status/1563268567881359361,Fri Aug 26 20:54:05 +0000 2022,"TGI-#InternationalDogDay ! 🐶🐾 As unique and diverse as our people force, meet #TeamADM's PAW-sitively adorable canine companions. You’ll thank us later! https://t.co/ZKm5v3nf1e",5,1,affiliative,non_humor,not_applicable,1,1,2,,,,pending
C01092,classifier_disagreement,11,Microsoft,@microsoft,1917712579113410676,https://x.com/microsoft/status/1917712579113410676,Wed Apr 30 22:48:02 +0000 2025,1/ It’s been a busy few weeks – between today’s earnings and some of our recent announcements. Here are a few things I wanted to highlight:,4133,1,self-enhancing,non_humor,not_applicable,1,1,4,,,,pending
C01093,classifier_disagreement,65,Caterpillar,@CaterpillarInc,1425155176646815747,https://x.com/CaterpillarInc/status/1425155176646815747,Tue Aug 10 18:00:46 +0000 2021,Our new Cat Pulverizer line includes three rotatable primary models and three fixed secondary models. They're designed to fit 18- to 50-tonne machines and are built around the same industry-leading SpeedBooster technology found in Cat Multi-Processors. https://t.co/ylnyCHCU8C,12,1,affiliative,non_humor,not_applicable,1,0,,,,,pending
C01094,firm_balanced_sample,37,Comcast,@comcast,1917998963929604276,https://x.com/comcast/status/1917998963929604276,Thu May 01 17:46:02 +0000 2025,"Introducing a new Premium Unlimited plan from Xfinity Mobile, delivering gig speeds + upgraded features including: 

📱 4K UHD streaming
✌️ Twice a year phone upgrades
🛜 More hotspot data
💰 Big savings

Learn more: https://t.co/s7og7KNtSo https://t.co/34mZOtiJZI",20,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01095,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,1976026702020223258,https://x.com/energytransfer/status/1976026702020223258,Wed Oct 08 20:47:33 +0000 2025,"Press Release: 
Energy Transfer LP (NYSE: ET) today announced that it plans to release earnings for the third quarter of 2025 on Wednesday, November 5, 2025, after the market closes.

https://t.co/uJ2c2bf3ZR",9,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01096,humor_presence_uncertain,14,Cigna Group,@Cigna,1653470981770424320,https://x.com/Cigna/status/1653470981770424320,Tue May 02 18:46:16 +0000 2023,"Did you know mental health conditions can intensify physical health symptoms and even double or triple health care costs?Employers can curtail these costs with integrated health benefits to provide a more holistic care experience.

https://t.co/5h7Iy7h5sn

#CignaNews https://t.co/PZJ5kqMhBh",23,1,affiliative,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01097,random_fortune_sample,16,Nvidia,@nvidia,2015793307511832819,https://x.com/nvidia/status/2015793307511832819,Mon Jan 26 14:25:50 +0000 2026,"RT @nvidianewsroom: 🌍 Weather forecasting has always relied on powerful supercomputers running physics-based models. 

We are proud to anno…",139,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01098,firm_balanced_sample,51,Progressive,@progressive,1933602409521295667,https://x.com/progressive/status/1933602409521295667,Fri Jun 13 19:08:33 +0000 2025,"RT @Superman: On July 11, the entire world will look up.  Get tickets now for #Superman -Only In Theaters and @Imax https://t.co/Bo4DiDHkVJ…",4395,0,non_humorous,humor,affiliative,1,1,2,,,,pending
C01099,random_fortune_sample,27,Kroger,@kroger,1316438588951687168,https://x.com/kroger/status/1316438588951687168,Wed Oct 14 17:59:52 +0000 2020,"#Ad Fridge Check! We used the @KrogerChefbot to get some easy recipe ideas for some ingredients
in our fridge and you can too! Thanks to @KrogerCo for sponsoring this video! #ChefbotFridgeCheck https://t.co/QlxoTa2AAO",647,0,non_humorous,humor,self_enhancing,1,1,3,,,,pending
C01100,wendys_transfer_aggressive,67,Eli Lilly,@EliLillyandCo,2057476508076187683,https://x.com/EliLillyandCo/status/2057476508076187683,Thu May 21 15:00:00 +0000 2026,"Why is it so hard to maintain long-term weight loss? Without a plan for maintenance, your body may work to push your weight back up. Learn more: https://t.co/qTGBOKpJdG #WeAreLilly https://t.co/BMyLEyqRr9",26,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01101,humor_presence_uncertain,96,Travelers,@travelers,1530202167428231169,https://x.com/travelers/status/1530202167428231169,Fri May 27 15:00:01 +0000 2022,"In recognition of Memorial Day, our Military and Veterans &amp; Allies Diversity Network held a wreath-laying ceremony in Hartford to remember all those who have given their lives for our country. 

#TravelersMilitary #MemorialDay https://t.co/kiwOezT63d",10,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01102,wendys_transfer_aggressive,89,Enterprise Products Partners,@EProd_Careers,1681264843394015235,https://x.com/EProd_Careers/status/1681264843394015235,Tue Jul 18 11:29:09 +0000 2023,"If you’re ready to start a new career in Lake Charles, LA, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/1GUT7kOBTu #OperationsJobs",0,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01103,classifier_disagreement,61,Lockheed Martin,@lockheedmartin,1986508884475891714,https://x.com/lockheedmartin/status/1986508884475891714,Thu Nov 06 19:00:00 +0000 2025,Seamless integration. Enhanced mission capabilities. That’s the STAR.OS™ solution. Our new integration framework enables different AI systems to work together effectively and efficiently for national security. #AI Learn more: 👇,211,1,self-enhancing,non_humor,not_applicable,1,0,,,,,pending
C01104,random_fortune_sample,36,Goldman Sachs Group,@GoldmanSachs,1806329886400749667,https://x.com/GoldmanSachs/status/1806329886400749667,Thu Jun 27 14:12:59 +0000 2024,Goldman Sachs will finish rolling out its first generative artificial intelligence tool—for code generation—to thousands of developers across the company by the end of the month https://t.co/2E8WZHeWD0 https://t.co/2E8WZHeWD0,57,0,non_humorous,humor,affiliative,1,0,,,,,pending
C01105,random_fortune_sample,39,Morgan Stanley,@morganstanley,1662141545552973824,https://x.com/morganstanley/status/1662141545552973824,Fri May 26 17:00:00 +0000 2023,Morgan Stanley Wealth Management suggests six questions couples should ask each other about money. Have you asked your partner about their five-year money goals? https://t.co/6GsOL03yXK,30,1,aggressive,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01106,classifier_disagreement,25,Home Depot,@HDCares,818220106270605317,https://x.com/HDCares/status/818220106270605317,Sun Jan 08 22:17:29 +0000 2017,@JohnJGaga What happened? Please send add’l details/contact info/post to TeamSocial@homedepot.com so we can address.  –TeamCare,0,1,affiliative,non_humor,not_applicable,1,0,,,,,pending
C01107,low_engagement_posts,77,AbbVie,@abbvie,1950539233552175186,https://x.com/abbvie/status/1950539233552175186,Wed Jul 30 12:49:27 +0000 2025,"[Video description: On-screen text reads, “Immunology News”]",0,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01108,type_uncertain,53,Energy Transfer,@energytransfer,1998795757193744537,https://x.com/energytransfer/status/1998795757193744537,Wed Dec 10 16:43:39 +0000 2025,"Every Dallas Stars goal = better for our community!
Through our Goals for Good program with the @DS_Foundation , Energy Transfer will donate $200 for every goal scored this season to support local initiatives for children in under-resourced areas of
Dallas. Together, we’re turning goals on the ice into brighter futures off the ice!",4,1,affiliative,ambiguous,ambiguous_or_review,0,1,2,,,,pending
C01109,classifier_disagreement,64,Allstate,@allstate,1373022885275652098,https://x.com/allstate/status/1373022885275652098,Fri Mar 19 21:25:40 +0000 2021,"So... anyone’s #bracketbusted? We would offer “bracket protection,” but then moments like these wouldn’t be as fun 🏀",23,1,affiliative,non_humor,not_applicable,1,1,1,,,,pending
C01110,random_fortune_sample,74,TD Synnex,@tdsynnex,1488244200634257409,https://x.com/tdsynnex/status/1488244200634257409,Mon Jan 31 20:14:02 +0000 2022,"Last month, #TDSYNNEX co-workers from across the nation connected with their local communities during our Holiday #Volunteer Drive. Check out some of the amazing things our teams accomplished during this month of giving. https://t.co/b2fLziNjiG",5,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01111,random_fortune_sample,94,TIAA,@tiaa,1572618762834132992,https://x.com/tiaa/status/1572618762834132992,Wed Sep 21 16:08:25 +0000 2022,"RT @WomensSportsFdn: #TakeActionTuesday: WSF is hosting our next FREE Virtual Town Hall, presented by @TIAA, Wednesday, Sept. 28 at 3pm ET.…",6,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01112,type_uncertain,91,General Dynamics,@generaldynamics,1561836791153324033,https://x.com/generaldynamics/status/1561836791153324033,Mon Aug 22 22:04:43 +0000 2022,"Watch as NASSCO Engineers perform an incline test on the future USNS Harvey Milk (T-AO 206). 
 #NASSCO #NASSCObuilt https://t.co/TBHxEQ5PNH",13,1,aggressive,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01113,full_chain_aggressive,2,Walmart,@walmart,1712504239245705688,https://x.com/walmart/status/1712504239245705688,Thu Oct 12 16:23:22 +0000 2023,"Got holiday guests? ❄️☃️🎁  Don't stress the mess with online-only deals this week on home appliances &amp; much more!​ 
 
So, will you clean the air with the Miko Home Air Purifier or the carpet with the iHome Nova S1 Pro Vacuum?",59,1,affiliative,humor,aggressive,0,1,3,,,,pending
C01114,random_fortune_sample,2,Walmart,@walmart,1930579275033239628,https://x.com/walmart/status/1930579275033239628,Thu Jun 05 10:55:42 +0000 2025,"Just got my Nintendo Switch 2 from @Walmart, right on time as promised! 🎮🚚 Thrilled with the delivery and they even tossed in some sweet goodies! 🙌 https://t.co/7ylI2oeXsY",256,1,affiliative,ambiguous,ambiguous_or_review,0,1,2,,,,pending
C01115,low_engagement_posts,24,Citigroup,@Citi,1846206383961563321,https://x.com/Citi/status/1846206383961563321,Tue Oct 15 15:07:57 +0000 2024,"“In Markets, revenues were up slightly on the back of a better-than-expected September.” – Jane Fraser, CEO

More information: https://t.co/a5qKCalzzc https://t.co/s1M6QHby0N",0,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01116,high_engagement_posts,52,Lowe's,@lowes,1356618386000773122,https://x.com/lowes/status/1356618386000773122,Tue Feb 02 15:00:02 +0000 2021,"Send a message to your team using #RunItBack and #GoBucs, and you might have YOUR Tweet featured on Confetti in the #SBLV Celebration. 🎉 https://t.co/hWeQFb99um",1460,1,affiliative,humor,affiliative,0,1,2,,,,pending
C01117,wendys_transfer_aggressive,12,JPMorgan Chase,@jpmorgan,1400150222026809344,https://x.com/jpmorgan/status/1400150222026809344,Wed Jun 02 18:00:01 +0000 2021,JPMorgan Chase’s Melinda Yee Franklin is using her public and private sector experience to foster community engagement.,37,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01118,firm_balanced_sample,100,Massachusetts Mutual Life,@massmutual,1211341610505490432,https://x.com/massmutual/status/1211341610505490432,Sun Dec 29 17:42:00 +0000 2019,Second on our list of most popular blog posts is a look at applying for a mortgage when you're already retired. It can be a little tricky.,2,1,affiliative,non_humor,not_applicable,1,1,4,,,,pending
C01119,wendys_transfer_aggressive,52,Lowe's,@lowes,1525469237183188992,https://x.com/lowes/status/1525469237183188992,Sat May 14 13:33:02 +0000 2022,Raise your hand if this is you this weekend on your #LowesRun. 👋 https://t.co/Ug5pjOsOe2,34,1,aggressive,non_humor,not_applicable,1,1,2,,,,pending
C01120,random_fortune_sample,100,Massachusetts Mutual Life,@massmutual,1305597184809684992,https://x.com/massmutual/status/1305597184809684992,Mon Sep 14 20:00:00 +0000 2020,"MassMutual is proud to be designated a Military Friendly Employer by @Mil_Friendly again in 2021, recognizing our continued commitment to providing sustainable and meaningful opportunities for members of the military community. https://t.co/Q0EDa4EHHD",2,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01121,type_uncertain,93,USAA,@usaa,1888357473993781419,https://x.com/usaa/status/1888357473993781419,Sat Feb 08 22:41:20 +0000 2025,A hug AND #SuperBowlLIX tickets from @JJettas2?! Army National Guard veteran SSG Kim Hubers was recently gifted tickets to Super Bowl LIX thanks to the star @NFL wide receiver and @DAVHQ. They met for the first time at the USAA #SaluteToService Lounge at Super Bowl Experience ahead of the game.,15,1,affiliative,humor,affiliative,0,1,2,,,,pending
C01122,humor_presence_uncertain,96,Travelers,@travelers,1507401936991141903,https://x.com/travelers/status/1507401936991141903,Fri Mar 25 17:00:02 +0000 2022,"To avoid disruptions in today’s complex #supplychain environment, manufacturers need to plan for — and manage — risks in three distinct areas:
🔵 Upstream
🔵 Internal
🔵 Downstream
Here are some things to consider: https://t.co/wYul3zSZx6 https://t.co/YguUhRAF34",4,1,aggressive,humor,affiliative,0,0,,,,,pending
C01123,random_fortune_sample,10,Cencora,@CencoraGlobal,1852376355708551300,https://x.com/CencoraGlobal/status/1852376355708551300,Fri Nov 01 15:45:13 +0000 2024,"Tim Cernohous reflects on his first time attending ThoughtSpot, highlighting the invigorating experience of engaging with customers and understanding their evolving needs and challenges. 

Read his thoughts:https://t.co/xSACZ8jiZt https://t.co/0xi8Ijn41G",4,0,non_humorous,humor,affiliative,1,1,3,,,,pending
C01124,random_fortune_sample,47,Boeing,@boeing,1446490591102181394,https://x.com/boeing/status/1446490591102181394,Fri Oct 08 15:00:06 +0000 2021,"The @GoFlyPrize competition invites innovators worldwide to create a personal flyer that is safe, useful and inspiring. 
The winning flyer could land one team $1 million. 
Learn more: https://t.co/EgOe4MjpGd https://t.co/EU2uGEXGoI",159,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01125,high_engagement_posts,1,Amazon,@amazon,1956075870545645595,https://x.com/amazon/status/1956075870545645595,Thu Aug 14 19:30:04 +0000 2025,"The NBA on Prime schedule for 2025-26 🚨 

Which game are you most looking forward to? 🤔 https://t.co/CVNzpE0NsS",1719,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01126,random_fortune_sample,21,Chevron,@chevron,1679928754293075968,https://x.com/chevron/status/1679928754293075968,Fri Jul 14 19:00:01 +0000 2023,"Chevron’s history in the Middle East is a tale of trial and perseverance. Learn how we made our comeback after a five-year production stop. 
https://t.co/n0ViHYneTx",55,1,self-enhancing,non_humor,not_applicable,1,0,,,,,pending
C01127,type_uncertain,61,Lockheed Martin,@lockheedmartin,1839349213290737753,https://x.com/lockheedmartin/status/1839349213290737753,Thu Sep 26 17:00:00 +0000 2024,"This is a significant step forward for the mission, which aims to map water on the lunar surface and deepen our understanding of the Moon’s resources.",219,1,self-enhancing,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01128,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,2041922033030676687,https://x.com/energytransfer/status/2041922033030676687,Wed Apr 08 16:52:04 +0000 2026,"Nicely done, Justin!  #ProudPartner",4,1,aggressive,non_humor,not_applicable,1,1,2,,,,pending
C01129,wendys_transfer_aggressive,77,AbbVie,@abbvie,2018760453430849730,https://x.com/abbvie/status/2018760453430849730,Tue Feb 03 18:56:13 +0000 2026,"[Video description: On-screen text reads, “Immunology News.”]",2,1,aggressive,non_humor,not_applicable,1,0,,,,,pending
C01130,random_fortune_sample,1,Amazon,@amazon,2061691189493944489,https://x.com/amazon/status/2061691189493944489,Tue Jun 02 06:07:38 +0000 2026,https://t.co/900QZPgf3O,77,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01131,classifier_disagreement,33,Freddie Mac,@FreddieMac,2033906239684411539,https://x.com/FreddieMac/status/2033906239684411539,Tue Mar 17 14:00:10 +0000 2026,"From pioneering automated underwriting with Loan Product Advisor® to launching new tools that empower lenders and borrowers, we’re proud to be recognized as a @HousingWire Tech100 award winner. Explore the technology that's moving the industry forward: https://t.co/NmxGBHqDZx https://t.co/cM1QlFBiKA",6,0,non_humorous,humor,self_enhancing,1,0,,,,,pending
C01132,humor_presence_uncertain,8,McKesson,@mckesson,1649106429049962508,https://x.com/mckesson/status/1649106429049962508,Thu Apr 20 17:43:06 +0000 2023,"During National Volunteer Week, we are recognizing employees who are volunteering their time to help make a positive impact in the communities where we live, work and serve. Meet this year’s Community Heroes and learn more here: https://t.co/eempsvDxrq #NVW #TeamMcKesson https://t.co/YY0pGvBrMD",9,1,affiliative,non_humor,not_applicable,1,1,2,,,,pending
C01133,humor_presence_uncertain,57,Albertsons,@albertsons,1525189133630595073,https://x.com/albertsons/status/1525189133630595073,Fri May 13 19:00:00 +0000 2022,Chicks &lt; chickpeas #HappyHummusDay,7,1,aggressive,non_humor,not_applicable,1,1,3,,,,pending
C01134,type_uncertain,2,Walmart,@walmart,1905275003735617771,https://x.com/walmart/status/1905275003735617771,Thu Mar 27 15:05:33 +0000 2025,crashing out bc I grabbed a basket but need a cart and that’s a long walk back,166,1,aggressive,ambiguous,ambiguous_or_review,0,1,4,,,,pending
C01135,wendys_transfer_aggressive,90,Ingram Micro Holding,@IngramMicroInc,1674486160876515329,https://x.com/IngramMicroInc/status/1674486160876515329,Thu Jun 29 18:33:05 +0000 2023,Media and marketing should be fun! Take these tips from @IngramMicroInc to step up your B2B marketing. #channelpartners #tech https://t.co/iEuEvwlv0A https://t.co/NMNJPOeg12,4,1,aggressive,ambiguous,ambiguous_or_review,0,0,,,,,pending
C01136,random_fortune_sample,57,Albertsons,@albertsons,1412521176631500808,https://x.com/albertsons/status/1412521176631500808,Tue Jul 06 21:17:46 +0000 2021,"This May, #NourishingNeighbors raised $18 million to feed children and families this summer — $9 million through check stand donations from our generous customers and $9 million matched by Albertsons Companies! Read more about the program: https://t.co/aeFJEck9tL",2,0,non_humorous,non_humor,not_applicable,0,0,,,,,pending
C01137,random_fortune_sample,55,Sysco,@sysco,1839316293104841003,https://x.com/sysco/status/1839316293104841003,Thu Sep 26 14:49:11 +0000 2024,"RT @FoodBankofCNY: Special thanks to @FeedingAmerica and @Sysco for their grant supporting Food Bank operations, including the procurement…",2,0,non_humorous,ambiguous,ambiguous_or_review,0,0,,,,,pending
